GLOBALEVENTID,Date,Actor1Name,Actor2Name,EventDescription,EventRootDescription,ActionGeo_CountryName,SOURCEURL,SourceName,Actor1Type1Code,Actor1Geo_CountryName,Actor2Type1Code,Actor2Geo_CountryName,Is_Translated,GoldsteinScale,AvgTone,NumArticles,ActionGeo_Lat,ActionGeo_Long
1185438305,2024-07-04,REPRESENTATIVES,,"Yield, not specified below ",Yield,Spain,http://xornalgalicia.com/en-portada/en-portada/la-demonizacion-de-la-inmigracion-en-la-rueda-de-prensa-de-miguel-tellado-una-amenaza-a-la-democracia-y-los-derechos-humanos,xornalgalicia.com,LEG,Spain,,,1,5.0,-4.31565967940814,10,40.0,-4.0
1185438321,2024-07-04,WEB SITE,,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.cope.es/emisoras/andalucia/cordoba-provincia/cordoba/noticias/mezquita-recibido-casi-millones-visitas-primer-semestre-mas-que-2023-20240704_3385907,www.cope.es,MED,Spain,,,1,4.0,1.49006622516557,4,40.0,-4.0
1185438602,2024-07-04,ARAGONESE,,"Appeal, not specified below",Appeal,Spain,https://www.europapress.es/catalunya/noticia-aragones-defiende-via-negociacion-catalunya-gane-soberania-fiscal-economica-20240704181739.html,www.europapress.es,,Spain,,,1,3.0,-3.00500834724541,2,42.0,2.0
1185438606,2024-07-04,CATALAN,,Accede to demands for rights,Yield,Spain,https://www.lavanguardia.com/cultura/20240704/9780792/cine-catalan-2-2-millones-espectadores-2023-45-menos.html,www.lavanguardia.com,,Spain,,,1,5.0,1.86125211505922,8,42.0,2.0
1185438667,2024-07-04,,LAWYER,Engage in negotiation,Consult,Spain,https://www.elperiodicomediterraneo.com/sociedad/2024/07/04/haber-evitado-familia-hermanas-suicidaron-105051003.html,www.elperiodicomediterraneo.com,,,JUD,Spain,1,7.0,-2.16899139107118,20,42.0,2.0
1185438844,2024-07-04,GERMANY,ZARAGOZA,Occupy territory,Fight,Spain,https://www.eleconomista.es/industria/noticias/12896702/07/24/la-multinacional-kdk-traslada-de-alemania-a-zaragoza-su-ingenieria-para-nuevas-piezas-de-coches.html,www.eleconomista.es,,Spain,,Spain,1,-9.5,0.358422939068099,6,40.0,-4.0
1185438980,2024-07-04,DOCTOR,,"Consult, not specified below",Consult,Spain,https://www.elperiodico.com/es/gente/20240704/hija-guti-preocupa-fans-vuelve-redes-sociales-hospital-dv-105024523,www.elperiodico.com,HLH,Spain,,,1,1.0,-5.98290598290598,10,40.0,-4.0
1185439065,2024-07-04,JUDGE,CITIZEN,"Make statement, not specified below",Make Public Statement,Spain,https://www.elobservador.com.uy/espana/actualidad/begona-gomez-habria-utilizado-una-asesora-contratada-el-gobierno-reclamar-pagos-del-master-n5949573,www.elobservador.com.uy,JUD,Spain,CVL,Spain,1,0.0,-0.16393442622951,10,40.0,-4.0
1185439075,2024-07-04,WORKER,,"Disapprove, not specified below",Disapprove,Spain,https://www.diariandorra.ad/nacional/240704/luis-iberico-sera-nou-ambaixador-peru-per-andorra-i-espanya_154168.html,www.diariandorra.ad,LAB,Spain,,,1,-2.0,1.0,10,40.0,-4.0
1185439114,2024-07-04,PUBLISHER,CITIZEN,Complain officially ,Disapprove,Spain,https://www.lavozdelanzarote.com/actualidad/sociedad/antonia-san-juan-suspende-funcion-en-teguise-no-contar-con-bano-su-actuacion_227652_102.html,www.lavozdelanzarote.com,MED,Spain,CVL,Spain,1,-2.0,-1.4792899408284,10,40.0,-4.0
1185439115,2024-07-04,NEWSPAPER,SPAIN,Make a visit,Consult,Spain,https://www.diariocritico.com/nacional/primera-bebe-fecundada-in-vitro-espana-cumple-40-anos,www.diariocritico.com,MED,Spain,,Spain,1,1.9,0.75,10,40.0,-4.0
1185442132,2024-07-03,SAINT,GALICIAN,Host a visit,Consult,Spain,https://www.elcorreogallego.es/santiago/2024/07/04/adrian-mosquera-hematologia-santiago-debate-104956707.html,www.elcorreogallego.es,,Spain,,Spain,1,2.8,-1.45985401459854,10,41.8831,-8.14722
1185442145,2024-07-04,,PRISON,"Arrest, detain, or charge with legal action ",Coerce,Spain,https://pda.kp.ru/daily/27603/4954852/,pda.kp.ru,,,COP,Spain,1,-5.0,-2.3728813559322,10,37.2879,-1.74901
1185442152,2024-07-04,,TOURIST,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.money.ro/prea-multi-turisti-biletele-barcelona/,www.money.ro,,,CVL,Spain,1,4.0,-1.73010380622837,10,41.3833,2.18333
1185442164,2024-07-04,,SPAIN,Make a visit,Consult,Spain,https://www.latribunadealbacete.es/noticia/zf48bd895-0b80-b572-13d1d0b5191847c4/202407/la-agencia-tributaria-devuelve-376-millones-de-la-renta-a-clm,www.latribunadealbacete.es,,,,Spain,1,1.9,-1.78926441351888,8,38.9958,-1.85777
1185442165,2024-07-04,,SEVILLA,Engage in negotiation,Consult,Morocco,https://slaati.com/2024/07/04/p2519908.html,slaati.com,,,,Spain,1,7.0,-2.34375,2,32.0,-5.0
1185442210,2024-07-04,,SAINT,Make a visit,Consult,Spain,https://www.eldia.es/la-laguna/2024/07/04/virgen-pino-participara-romeria-san-105050978.html,www.eldia.es,,,,Spain,1,1.9,2.91375291375291,10,28.0,-15.5
1185442230,2024-07-04,ARGENTINE,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.lanueva.com/nota/2024-7-4-11-16-0-ajedrez-faustino-oro-le-gano-al-dos-del-mundo-en-menos-de-tres-minutos,www.lanueva.com,,Spain,,,1,3.4,2.60416666666667,10,40.0,-4.0
1185442362,2024-07-04,GERMANY,SPAIN,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.saarbruecker-zeitung.de/saarland/saarbruecken/dudweiler/dfb-elf-und-travestie-show-der-heaven-girls-beim-dudweiler-waldfest_aid-115636783,www.saarbruecker-zeitung.de,,Germany,,Germany,1,3.4,1.46520146520146,2,40.0,-4.0
1185442387,2024-07-04,BARCELONA,HOSPITAL,Make a visit,Consult,Spain,https://www.bursa.ro/discovery-si-huawei-lanseaza-serialul-documentar-being-digi-sapiens-43589252,www.bursa.ro,,Spain,HLH,Spain,1,1.9,4.01459854014598,10,41.3833,2.18333
1185442388,2024-07-04,SPAIN,,Appeal for humanitarian aid,Appeal,Spain,https://www.farodevigo.es/sociedad/2024/07/04/mandadme-pais-marruecos-drama-saharaui-105051768.html,www.farodevigo.es,,Spain,,,1,3.4,-4.15263748597082,60,43.25,-2.91667
1185442788,2024-07-04,SWEDEN,,"Consult, not specified below",Consult,Spain,https://www.laopiniondezamora.es/comarcas/2024/07/04/municipios-embalses-entonan-zamora-caducidad-105046960.html,www.laopiniondezamora.es,,Spain,,,1,1.0,-0.64874884151993,8,38.8779,-6.97061
1185443820,2024-07-04,,SPAIN,"Consult, not specified below",Consult,Spain,https://www.3yonnews.com/1907021,www.3yonnews.com,,,,Saudi Arabia,1,1.0,2.64900662251656,2,40.0,-4.0
1185443830,2024-07-04,,GOVERNMENT,Host a visit,Consult,Spain,https://cnnespanol.cnn.com/2024/07/04/quienes-son-ministros-gobierno-claudia-sheinbaum-gabinete-mexico-orix/,cnnespanol.cnn.com,,,GOV,Spain,1,2.8,1.55296727676095,2,43.0,-2.75
1185443853,2024-07-04,,WEBSITE,"Make statement, not specified below",Make Public Statement,Spain,https://www.aciprensa.com/noticias/100099/8-sitios-donde-descargar-gratis-libros-catolicos-en-formato-digital,www.aciprensa.com,,,MED,Spain,1,0.0,1.25,6,43.0,-8.38333
1185443874,2024-07-04,,UKRAINE,"Consult, not specified below",Consult,Spain,https://www.larazon.es/espana/defensa/lockheed-martin-comenzado-fabricar-misiles-atacms-marruecos-capaces-llegar-espana-sus-300-kilometros-alcance_202407046686e1ca301df70001eec7ff.html,www.larazon.es,,,,Spain,1,1.0,0.62160062160062,10,40.0,-4.0
1185444010,2024-07-04,CIVILIAN,,"Engage in material cooperation, not specified below",Engage In Material Cooperation,Spain,https://www.heraldo.es/noticias/aragon/2024/07/04/los-rescates-en-montana-van-camino-de-otro-record-con-casi-el-doble-de-muertos-este-ano-1746605.html,www.heraldo.es,CVL,Spain,,,1,6.0,-0.38412291933419,10,43.3333,-4.0
1185444013,2024-07-04,NEIGHBORHOOD,,"Disapprove, not specified below",Disapprove,Spain,https://www.larazon.es/motor/totalenergies-instala-madrid-50-puntos-recarga-rapida_202407046686e97d301df70001eed463.html,www.larazon.es,CVL,Spain,,,1,-2.0,1.48367952522255,10,40.9681,-5.66202
1185444055,2024-07-04,SCHOOL,MINISTRY,Engage in negotiation,Consult,Spain,https://larepublica.pe/sociedad/2024/07/04/anillo-vial-periferico-mtc-expropiara-nuevos-predios-en-lima-por-mas-de-s1-millon-pese-a-rechazo-vecinal-344412,larepublica.pe,EDU,Spain,GOV,Spain,1,7.0,-3.37078651685393,10,40.0,-4.0
1185444064,2024-07-04,SPAIN,,"Return, release person(s)",Yield,Spain,https://www.abc.es/espana/comunidad-valenciana/okupa-orden-expulsion-espana-queda-libertad-tras-20240704164849-vi.html,www.abc.es,,Spain,,,1,7.0,-4.27698574338085,10,38.3462,-0.487722
1185444066,2024-07-04,SPANISH,VILLAGE,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://agroinformacion.com/iratxe-garcia-premio-de-politica-de-la-fundacion-de-estudios-rurales-por-su-defensa-del-progreso-sostenible-de-los-pueblos/,agroinformacion.com,,Spain,CVL,Spain,1,3.4,4.12371134020618,10,40.0,-4.0
1185444067,2024-07-04,SPAIN,EMPEROR,"Threaten to use military force, not specified below",Threaten,Spain,https://www.canalsur.es/noticias/cultura/acuerdo-para-exponer-en-ubeda-el-san-juanito-de-miguel-angel/2061695.html,www.canalsur.es,,Spain,GOV,Spain,1,-7.0,-0.64724919093851,10,40.0,-4.0
1185444115,2024-07-04,GOVERNMENT,,"Impose administrative sanctions, not specified below",Coerce,Spain,https://www.aciprensa.com/noticias/105199/rosario-de-ferraz-explica-por-que-rezan-pese-a-prohibiciones-del-gobierno-de-espana,www.aciprensa.com,GOV,Spain,,,1,-5.0,-2.13464696223317,10,40.0,-4.0
1185444290,2024-07-04,LUXEMBOURG,COURT SUPREME,Make a visit,Consult,Spain,https://agroinformacion.com/la-justicia-europea-deja-claro-que-la-ley-espanola-de-ayudas-a-la-ganaderia-es-compatible-con-el-derecho-europeo/,agroinformacion.com,,Spain,JUD,Spain,1,1.9,-0.78125,10,40.0,-4.0
1185444465,2024-07-04,SWEDEN,,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Italy,https://www.estadiodeportivo.com/motor/formula-1/carlos-sainz-toma-una-decision-sobre-futuro-hace-oficial-silverstone-20240704-457218.html,www.estadiodeportivo.com,,Spain,,,1,4.0,1.34357005758157,4,42.833333,12.833333
1185445637,2024-07-04,,DOMINICAN,"Appeal for aid, not specified below",Appeal,Spain,https://elnacional.com.do/duartianos-piden-cautela-a-rd-ante-tropas-kenia/,elnacional.com.do,,,GOV,Spain,1,3.4,-0.44247787610619,10,40.0,-4.0
1185445640,2024-07-04,,EUROPE,"Appeal, not specified below",Appeal,Spain,http://www.elpuntavui.cat/politica/article/17-politica/2436204-el-pp-proposa-que-l-armada-es-desplegui-per-evitar-l-arribada-de-pasteres-a-canaries.html,www.elpuntavui.cat,,,,Spain,1,3.0,-3.74220374220375,12,28.0,-15.5
1185446122,2024-07-04,MILITARY,SLOVAKIA,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://elperiodicodemexico.com/nota.php?sec=Internacional-Seguridad&id=1047843,elperiodicodemexico.com,MIL,Spain,,Montenegro,1,4.0,1.10041265474553,20,40.0,-4.0
1185447647,2024-07-04,,SWEDEN,Make pessimistic comment,Make Public Statement,Spain,https://www.teleprensa.com/articulo/nacional-3/joven-saharaui-retenido-aeropuerto-bilbao-inicia-huelga-hambre-evitar-deportacion/202407041842381838658.html,www.teleprensa.com,,,,Spain,1,-0.4,-5.71428571428572,2,43.25,-2.91667
1185447659,2024-07-04,AFRICA,EUROPEAN,"Express intent to cooperate, not specified below",Express Intent To Cooperate,Spain,https://www.botasot.info/evrope-bota/2196975/mbi-80-emigrante-mbyten-ne-ujerat-e-mauritanise/,www.botasot.info,,Spain,,Spain,1,4.0,-3.38774428116952,20,40.0,-4.0
1185447707,2024-07-04,INDUSTRY,,"Make statement, not specified below",Make Public Statement,Spain,https://business24.ro/piata-it-romania/exporturi-crestere-stagnari-industrie-concedieri-pierderi-1627452,business24.ro,BUS,Spain,,,1,0.0,-1.61127895266868,10,40.0,-4.0
1185447798,2024-07-04,UNITED KINGDOM,SPAIN,Host a visit,Consult,Spain,https://www.antena3.com/noticias/sociedad/teorias-que-podrian-acreditar-que-jay-slater-sigue-vida-tenerife-descarta-nada_202407046686c425301df70001ee8c6f.html,www.antena3.com,,United Kingdom,,Spain,1,2.8,-2.29709035222052,6,37.2879,-1.74901
1185449006,2024-07-04,,MIGRANT,Make a visit,Consult,Spain,https://www.abc.es/espana/canarias/inmigracion-canarias-aumentado-167-preve-llegar-85000-20240704165709-nt.html,www.abc.es,,,CVL,Spain,1,1.9,-4.54545454545455,10,28.0,-15.5
1185449012,2024-07-04,,SPAIN,Make a visit,Consult,Spain,https://www.zazoom.it/2024-07-04/sergi-roberto-tentazione-italia-la-bandiera-del-barca-corteggiata-da-roma-inter-e-juventus/15018372/,www.zazoom.it,,,,Spain,1,1.9,-1.31578947368421,8,41.3833,2.18333
1185449041,2024-07-04,,REPRESENTATIVES,Engage in negotiation,Consult,Spain,https://www.elmundo.es/pais-vasco/2024/07/04/6686e02ee9cf4a0b7b8b4570.html,www.elmundo.es,,,LEG,Spain,1,7.0,0.86206896551724,10,40.0,-4.0
1185449053,2024-07-04,,SWEDEN,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.informacion.es/economia/2024/07/04/sabadell-defiende-alicante-decision-seguir-105052083.html,www.informacion.es,,,,Spain,1,3.4,-0.36855036855037,2,38.3462,-0.487722
1185449065,2024-07-04,FARMER,,"Make statement, not specified below",Make Public Statement,Spain,https://www.lindependant.fr/2024/07/04/elections-legislatives-2024-hausse-des-salaires-ou-nouvelle-loi-immigration-le-duel-des-candidats-sur-la-4e-circonscription-des-pyrenees-orientales-12061786.php,www.lindependant.fr,AGR,Spain,,,1,0.0,-1.25588697017268,10,40.0,-4.0
1185449108,2024-07-04,COMPANY,EUROPE,"Make statement, not specified below",Make Public Statement,Spain,https://www.20minutos.es/noticia/5528198/0/fiscalia-investiga-si-meta-viola-proteccion-datos-sus-usuarios-utilizarlos-para-entrenar-su-ia/,www.20minutos.es,BUS,Spain,SPY,Spain,1,0.0,0.62893081761006,10,40.0,-4.0
1185449219,2024-07-04,TOULOUSE,TRAFFICKER,"Arrest, detain, or charge with legal action ",Coerce,Spain,https://www.sudouest.fr:443/faits-divers/trafic-de-drogue-a-bordeaux-jusqu-a-huit-ans-de-prison-requis-contre-des-membres-presumes-d-un-reseau-20422040.php,www.sudouest.fr:443,,United Arab Emirates,CRM,Spain,1,-5.0,-5.65371024734982,2,40.0,-4.0
1185449448,2024-07-04,ARMED FORCES,,Mobilize or increase armed forces ,Exhibit Force Posture,Spain,https://www.europapress.es/castilla-y-leon/noticia-carriedo-ve-razonable-propuesta-pp-desplegar-fuerzas-armadas-crisis-inmigracion-20240704135917.html,www.europapress.es,MIL,Spain,,,1,-7.2,0.57471264367816,4,40.0,-4.0
1185450292,2024-07-04,,GOVERNMENT,Make a visit,Consult,Spain,https://www.infolibre.es/club-infolibre/mensaje-personas-lgtbi-debe-romper-barreras-infolibre-reivindica-orgullo_1_1834499.html,www.infolibre.es,,,GOV,Spain,1,1.9,-1.27490039840637,2,37.6,-4.5
1185450304,2024-07-04,,UNIONS,Sign formal agreement,Engage In Diplomatic Cooperation,Spain,https://www.lne.es/asturias/2024/07/04/espina-reunira-docentes-interinos-fp-105055352.html,www.lne.es,,,LAB,Spain,1,8.0,-1.1056511056511,10,40.0,-4.0
1185450418,2024-07-04,CRIMINAL,,"Consult, not specified below",Consult,Spain,https://bayanealyaoume.press.ma/%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D8%A5%D8%AC%D8%B1%D8%A7%D9%85%D9%8A%D8%A9-%D8%AA%D9%86%D8%B5%D8%A8-%D8%B9%D9%84%D9%89-%D8%B9%D9%85%D8%A7%D9%84-%D9%85%D9%88%D8%B3%D9%85%D9%8A%D9%8A%D9%86-%D9%85%D8%BA/.html,bayanealyaoume.press.ma,CRM,Spain,,,1,1.0,-7.32265446224256,10,40.0,-4.0
1185450421,2024-07-04,CRIMINAL,,"Accuse, not specified below",Disapprove,Spain,https://www.mundiario.com/articulo/sociedad/supremo-ratifica-reduccion-condena-condenados-manada/20240704180813312640.html,www.mundiario.com,CRM,Spain,,,1,-2.0,-3.77777777777778,10,40.0,-4.0
1185450449,2024-07-04,GERMANY,SPAIN,Engage in negotiation,Consult,Germany,https://www.elpais.com.co/deportes/desde-panama-afirman-tener-la-clave-para-vencer-a-colombia-en-la-copa-america-0413.html,www.elpais.com.co,,Germany,,Spain,1,7.0,0.40160642570281,8,51.5,10.5
1185450466,2024-07-04,SPAIN,,"Make statement, not specified below",Make Public Statement,Spain,https://www.larazon.es/castilla-y-leon/castilla-leon-cabeza-servicios-sociales_202407046686f227c53ff80001659fee.html,www.larazon.es,,Spain,,,1,0.0,-0.36496350364964,4,43.0,-2.75
1185450467,2024-07-04,SPAIN,,Express intent to provide humanitarian aid,Express Intent To Cooperate,Spain,https://www.slate.fr/story/267456/manizha-talash-breakdance-jeux-olympiques-talibans-afghanistan-hip-hop,www.slate.fr,,Spain,,,1,5.2,-2.40240240240241,10,40.0,-4.0
1185450470,2024-07-04,SPAIN,POPULATION,"Investigate, not specified below",Investigate,Spain,https://www.lavozdegalicia.es/noticia/lemos/2024/07/04/sector-vino-abre-ronda-contactos-reforzar-candidatura/00031720104287278621112.htm,www.lavozdegalicia.es,,Spain,CVL,Spain,1,-2.0,3.82293762575452,8,42.9212,-7.79718
1185450547,2024-07-04,GOVERNMENT,CATALONIA,"Engage in material cooperation, not specified below",Engage In Material Cooperation,Spain,https://www.mundiario.com/articulo/politica/abogacia-estado-fiscalia-inician-batalla-juridica-aplicar-amnistia/20240704183254312626.html,www.mundiario.com,GOV,Spain,,Spain,1,6.0,-1.70940170940171,10,40.0,-4.0
1185450871,2024-07-04,SAUDI ARABIA,ISRAEL,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://mdeast.news/2024/07/04/%D8%A8%D9%86-%D9%81%D8%B1%D8%AD%D8%A7%D9%86-%D9%86%DA%AF%D8%B1%D8%A7%D9%86-%D8%AE%D8%B7%D8%B1-%DA%AF%D8%B3%D8%AA%D8%B1%D8%B4-%D8%AC%D9%86%DA%AF-%D8%AF%D8%B1-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%87/,mdeast.news,,Spain,,Lebanon,1,3.4,-7.14285714285714,4,40.4,-3.68333
1185450953,2024-07-04,CATALAN,COMMUNITY,"Reject, not specified below",Reject,Spain,https://www.elperiodico.com/es/politica/20240704/aragones-dialogo-via-adecuada-ganar-soberania-institut-estudis-autogovern-105043236,www.elperiodico.com,,Spain,CVL,Spain,1,-4.0,-0.91240875912408,10,42.0,2.0
1185451894,2024-07-03,BANGLADESH,SPAIN,"Appeal, not specified below",Appeal,Spain,https://dailyinqilab.com/national/article/669213,dailyinqilab.com,,Bangladesh,,Bangladesh,1,3.0,6.41139804096171,2,40.0,-4.0
1185451928,2024-07-04,,COMMUNITY,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.20minutos.es/noticia/5528176/0/madrid-deniega-7-706-licencias-de-vtc-a-cabify-por-no-cumplir-las-condiciones-legales/,www.20minutos.es,,,CVL,Spain,1,4.0,0.30060120240481,10,40.4,-3.68333
1185451938,2024-07-04,,SPANISH,Make a visit,Consult,Spain,https://e-noticies.cat/economia/monedes-euro-pots-pagar-sabies,e-noticies.cat,,,BUS,Spain,1,1.9,1.38568129330254,6,40.0,-4.0
1185451939,2024-07-04,,EUROPE,"Engage in diplomatic cooperation, not specified below",Engage In Diplomatic Cooperation,Spain,https://e-noticies.cat/futbol/florentino-perez-mans-fitxatge-que-barca-ha-rebutjat,e-noticies.cat,,,,Spain,1,3.5,1.01522842639594,6,41.3833,2.18333
1185451968,2024-07-04,,PERU,Engage in negotiation,Consult,Spain,https://www.elmundo.es/loc/famosos/2024/07/04/6686c27c21efa0e66c8b45b5.html,www.elmundo.es,,,,Spain,1,7.0,-1.6260162601626,4,40.0,-4.0
1185451991,2024-07-04,AFRICA,,"Use conventional military force, not specified below",Fight,Spain,https://www.13.cl/programas/entretencion/actualidad/hija-de-jorge-zabaleta-entrega-apoyo-incondicional-su-padre-por,www.13.cl,,Spain,,,1,-10.0,6.6390041493776,10,40.0,-4.0
1185452061,2024-07-04,COMPANY,POLICE,Share intelligence or information,Engage In Material Cooperation,Spain,https://www.regio7.cat/successos/2024/07/04/detenen-home-sospitos-dhaver-estafat-105046613.html,www.regio7.cat,BUS,Spain,COP,Spain,1,7.0,-4.30622009569378,10,41.2777,1.96876
1185452131,2024-07-04,THE POOR,SCHOOL,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.ccma.cat/324/reves-al-pla-de-pp-i-vox-contra-la-immersio-a-les-illes-nomes-11-escoles-volen-mes-castella/noticia/3301856/,www.ccma.cat,CVL,Spain,EDU,Spain,1,3.4,0.70796460176992,10,40.0,-4.0
1185452171,2024-07-04,ACTOR,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.diariodeleon.es/deportes/240704/1571786/gran-premio-velocidad-ciudad-baneza-fechas-participantes-horarios.html,www.diariodeleon.es,ELI,Spain,,,1,3.4,1.88902007083825,2,42.3003,-5.89772
1185452177,2024-07-04,SPAIN,,"Make statement, not specified below",Make Public Statement,Spain,https://www.lavanguardia.com/local/barcelona/20240704/9782552/detenido-estafar-mas-cuatro-millones-euros-licencias-taxi-falsas.html,www.lavanguardia.com,,Spain,,,1,0.0,-3.61757105943152,8,41.2777,1.96876
1185452179,2024-07-04,SPAIN,,"Investigate, not specified below",Investigate,Spain,https://www.lanacion.com.ar/sociedad/una-oportunidad-unica-prueban-en-espana-un-terapia-experimental-que-busca-curar-la-sordera-nid04072024/,www.lanacion.com.ar,,Spain,,,1,-2.0,-0.67521944632006,10,43.3333,-4.0
1185452189,2024-07-04,SPAIN,COMMUNITY,"Reject, not specified below",Reject,Spain,https://dailyinqilab.com/politics/article/669134,dailyinqilab.com,,Spain,CVL,Spain,1,-4.0,2.83018867924529,10,40.0,-4.0
1185452251,2024-07-04,MINISTRY,,"Investigate, not specified below",Investigate,Spain,https://www.elmundo.es/economia/empresas/2024/07/04/6686ec95fdddffb9288b458f.html,www.elmundo.es,GOV,Sweden,,,1,-2.0,0.7905138339921,2,40.0,-4.0
1185452263,2024-07-04,PRIME MINISTER,BANGLADESH,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.dailyjanakantha.com/national/news/726684,www.dailyjanakantha.com,GOV,Bangladesh,LAB,Spain,1,3.4,7.24043715846994,2,40.0,-4.0
1185452622,2024-07-04,SWEDEN,NETHERLANDS,"Make statement, not specified below",Make Public Statement,Spain,https://de.euronews.com/reise/2024/07/04/coolcation-sommerurlaub-in-schweden-ist-im-klimawandel-trend,de.euronews.com,,Spain,,Sweden,1,0.0,2.2140221402214,2,40.0,-4.0
1185453841,2024-07-04,,COMPANIES,Express intent to meet or negotiate,Express Intent To Cooperate,Spain,https://www.eldia.es/economia/2024/07/04/canarias-despliega-cinco-embajadas-comerciales-105057393.html,www.eldia.es,,,BUS,Spain,1,4.0,0.44052863436124,20,28.0,-15.5
1185453853,2024-07-04,,CASTILLA,"Appeal, not specified below",Appeal,Spain,https://nuevaalcarria.com/articulos/apag-pide-al-ayuntamiento-de-guadalajara-una-moratoria-para-las-fotovoltaicas-hasta-regular-su-uso,nuevaalcarria.com,,,,Spain,1,3.0,-0.47225501770956,10,43.0,-2.75
1185453902,2024-07-04,AFRICA,,"Make statement, not specified below",Make Public Statement,Spain,https://www.libertaddigital.com/espana/2024-07-04/africa-center-begona-gomez-introducir-globalia-diferentes-paises-rescate-7144047/,www.libertaddigital.com,,Spain,,,1,0.0,3.75586854460094,4,40.0,-4.0
1185453913,2024-07-04,BELGIUM,SERVER,Make a visit,Consult,Mexico,https://novedadesdetabasco.com.mx/2024/07/04/dan-bienvenida-a-maria-fernanda-camara-morales-mexico-de-jovenes-lideres-iberoamericanos/,novedadesdetabasco.com.mx,,Spain,BUS,Spain,1,1.9,1.6025641025641,2,23.0,-102.0
1185453975,2024-07-04,CRIMINAL,,Praise or endorse,Engage In Diplomatic Cooperation,Spain,https://www.esdiario.com/nacional/240704/139048/gran-trampa-sanchez-mantener-tc-controlado-moncloa.html,www.esdiario.com,CRM,Spain,,,1,3.4,-2.88461538461539,6,43.0,-2.75
1185453994,2024-07-04,VILLAGE,SPAIN,"Appeal, not specified below",Appeal,Spain,https://www.estampas.com/turismo/185771/un-tour-por-lastres-el-pueblo-mas-veraniego-de-asturias,www.estampas.com,CVL,Spain,,Spain,1,3.0,6.06060606060606,4,40.0,-4.0
1185453996,2024-07-04,COMMUNITY,KING,Engage in negotiation,Consult,Spain,https://www.telecinco.es/tardear/20240704/jefe-latin-kings-explica-abandono-banda_18_012946856.html,www.telecinco.es,CVL,Spain,GOV,Spain,1,7.0,-3.56435643564356,10,40.0,-4.0
1185454034,2024-07-04,ZARAGOZA,,Make a visit,Consult,Mexico,https://www.elperiodicodearagon.com/aragon/2024/07/04/semana-vaquilla-augura-lleno-total-105054674.html,www.elperiodicodearagon.com,,Spain,,,1,1.9,1.66112956810631,4,32.5333,-117.017
1185454036,2024-07-04,SPAIN,,"Investigate, not specified below",Investigate,Spain,https://panampost.com/gabriela-moreno/2024/07/04/hermano-y-esposa-de-sanchez-en-el-banquillo-de-los-acusados-por-corrupcion/,panampost.com,,Spain,,,1,-2.0,-2.04638472032742,4,38.8779,-6.97061
1185454043,2024-07-04,SPANISH,JAPAN,Host a visit,Consult,Japan,https://www.elplural.com/economia/carlos-cuerpo-sorprende-discurso-japones_333160102,www.elplural.com,GOV,Spain,,Japan,1,2.8,1.27226463104326,10,35.685,139.751
1185454087,2024-07-04,PRESIDENT,,"Reject, not specified below",Reject,Spain,https://www.abc.es/cultura/toros/jorge-azcon-presenta-premio-nicanor-villalta-firme-20240704183710-nt.html,www.abc.es,GOV,Spain,,,1,-4.0,3.64842454394693,10,38.0034,-1.92471
1185454159,2024-07-04,ITALIAN,,Engage in negotiation,Consult,Italy,https://abruzzoweb.it/le-province-alla-prova-del-tempo-il-presidente-caruso-a-teramo-per-il-seminario/,abruzzoweb.it,,Spain,,,1,7.0,3.57142857142857,10,42.65,13.7
1185454186,2024-07-04,JUDICIARY,SPAIN,Host a visit,Consult,Spain,https://www.elplural.com/sociedad/grupo-neonazis-atacan-proclamas-lgtbifobicas-dos-sindicalistas-orgullo-getafe_333153102,www.elplural.com,JUD,Spain,,Spain,1,2.8,-4.58404074702887,10,40.4,-3.68333
1185454240,2024-07-04,MEXICO,,"Engage in diplomatic cooperation, not specified below",Engage In Diplomatic Cooperation,Spain,https://www.heraldo.es/noticias/deportes/futbol/real-zaragoza/2024/07/04/el-grupo-saphir-renueva-como-patrocinador-del-real-zaragoza-1746642.html,www.heraldo.es,,Spain,,,1,3.5,8.20668693009119,4,40.0,-4.0
1185454309,2024-07-04,POLITICIAN,,"Accuse, not specified below",Disapprove,Spain,https://www.elconfidencial.com/mundo/2024-07-04/entrevista-timothy-garton-ash-ue-reino-unido-brexit-regrexit-privilegios_3917662/,www.elconfidencial.com,,Spain,,,1,-2.0,-1.1214953271028,10,40.0,-4.0
